REF_AREA,TIME_PERIOD,MEASURE,SEX,AGE,UNIT,OBS_VALUE
BEL,TIME09,ADMRCOPD,F,20-24Y,NUM,31
BEL,TIME09,ADMRCOPD,F,25-29Y,NUM,44
BEL,TIME09,ADMRCOPD,F,30-34Y,NUM,28
BEL,TIME09,ADMRCOPD,F,35-39Y,NUM,49
BEL,TIME09,ADMRCOPD,F,40-44Y,NUM,116
BEL,TIME09,ADMRCOPD,F,45-49Y,NUM,246
BEL,TIME09,ADMRCOPD,F,50-54Y,NUM,429
BEL,TIME09,ADMRCOPD,F,55-59Y,NUM,640
BEL,TIME09,ADMRCOPD,F,60-64Y,NUM,709
BEL,TIME09,ADMRCOPD,F,65-69Y,NUM,675
BEL,TIME09,ADMRCOPD,F,70-74Y,NUM,780
BEL,TIME09,ADMRCOPD,F,75-79Y,NUM,890
BEL,TIME09,ADMRCOPD,F,80-84Y,NUM,747
BEL,TIME09,ADMRCOPD,F,85Y_OVER,NUM,593
BEL,TIME10,ADMRCOPD,M,15-19Y,NUM,13
BEL,TIME10,ADMRCOPD,M,20-24Y,NUM,35
BEL,TIME10,ADMRCOPD,M,25-29Y,NUM,23
BEL,TIME10,ADMRCOPD,M,30-34Y,NUM,41
BEL,TIME10,ADMRCOPD,M,35-39Y,NUM,67
BEL,TIME10,ADMRCOPD,M,40-44Y,NUM,125
BEL,TIME10,ADMRCOPD,M,45-49Y,NUM,253
BEL,TIME10,ADMRCOPD,M,50-54Y,NUM,446
BEL,TIME10,ADMRCOPD,M,55-59Y,NUM,826
BEL,TIME10,ADMRCOPD,M,60-64Y,NUM,1141
BEL,TIME10,ADMRCOPD,M,65-69Y,NUM,1294
BEL,TIME10,ADMRCOPD,M,70-74Y,NUM,1524
BEL,TIME10,ADMRCOPD,M,75-79Y,NUM,1607
BEL,TIME10,ADMRCOPD,M,80-84Y,NUM,1237
BEL,TIME10,ADMRCOPD,M,85Y_OVER,NUM,823
BEL,TIME10,ADMRCOPD,F,15-19Y,NUM,41
BEL,TIME10,ADMRCOPD,F,20-24Y,NUM,30
BEL,TIME10,ADMRCOPD,F,25-29Y,NUM,45
BEL,TIME10,ADMRCOPD,F,30-34Y,NUM,25
BEL,TIME10,ADMRCOPD,F,35-39Y,NUM,39
BEL,TIME10,ADMRCOPD,F,40-44Y,NUM,107
BEL,TIME10,ADMRCOPD,F,45-49Y,NUM,218
BEL,TIME10,ADMRCOPD,F,50-54Y,NUM,457
BEL,TIME10,ADMRCOPD,F,55-59Y,NUM,696
BEL,TIME10,ADMRCOPD,F,60-64Y,NUM,737
BEL,TIME10,ADMRCOPD,F,65-69Y,NUM,780
BEL,TIME10,ADMRCOPD,F,70-74Y,NUM,757
BEL,TIME10,ADMRCOPD,F,75-79Y,NUM,800
BEL,TIME10,ADMRCOPD,F,80-84Y,NUM,707
BEL,TIME10,ADMRCOPD,F,85Y_OVER,NUM,641
BEL,TIME11,ADMRCOPD,M,15-19Y,NUM,15
BEL,TIME11,ADMRCOPD,M,20-24Y,NUM,28
BEL,TIME11,ADMRCOPD,M,25-29Y,NUM,24
BEL,TIME11,ADMRCOPD,M,30-34Y,NUM,38
BEL,TIME11,ADMRCOPD,M,35-39Y,NUM,51
BEL,TIME11,ADMRCOPD,M,40-44Y,NUM,131
BEL,TIME11,ADMRCOPD,M,45-49Y,NUM,238
BEL,TIME11,ADMRCOPD,M,50-54Y,NUM,462
BEL,TIME11,ADMRCOPD,M,55-59Y,NUM,777
BEL,TIME11,ADMRCOPD,M,60-64Y,NUM,1093
BEL,TIME11,ADMRCOPD,M,65-69Y,NUM,1223
BEL,TIME11,ADMRCOPD,M,70-74Y,NUM,1413
BEL,TIME11,ADMRCOPD,M,75-79Y,NUM,1488
BEL,TIME11,ADMRCOPD,M,80-84Y,NUM,1284
BEL,TIME11,ADMRCOPD,M,85Y_OVER,NUM,787
BEL,TIME11,ADMRCOPD,F,15-19Y,NUM,22
BEL,TIME11,ADMRCOPD,F,20-24Y,NUM,28
BEL,TIME11,ADMRCOPD,F,25-29Y,NUM,38
BEL,TIME11,ADMRCOPD,F,30-34Y,NUM,39
BEL,TIME11,ADMRCOPD,F,35-39Y,NUM,40
BEL,TIME11,ADMRCOPD,F,40-44Y,NUM,98
BEL,TIME11,ADMRCOPD,F,45-49Y,NUM,209
BEL,TIME11,ADMRCOPD,F,50-54Y,NUM,439
BEL,TIME11,ADMRCOPD,F,55-59Y,NUM,661
BEL,TIME11,ADMRCOPD,F,60-64Y,NUM,789
BEL,TIME11,ADMRCOPD,F,65-69Y,NUM,747
BEL,TIME11,ADMRCOPD,F,70-74Y,NUM,791
BEL,TIME11,ADMRCOPD,F,75-79Y,NUM,835
BEL,TIME11,ADMRCOPD,F,80-84Y,NUM,707
BEL,TIME11,ADMRCOPD,F,85Y_OVER,NUM,679
BEL,TIME12,ADMRCOPD,M,15-19Y,NUM,14
BEL,TIME12,ADMRCOPD,M,20-24Y,NUM,23
BEL,TIME12,ADMRCOPD,M,25-29Y,NUM,23
BEL,TIME12,ADMRCOPD,M,30-34Y,NUM,36
BEL,TIME12,ADMRCOPD,M,35-39Y,NUM,60
BEL,TIME12,ADMRCOPD,M,40-44Y,NUM,99
BEL,TIME12,ADMRCOPD,M,45-49Y,NUM,221
BEL,TIME12,ADMRCOPD,M,50-54Y,NUM,390
BEL,TIME12,ADMRCOPD,M,55-59Y,NUM,715
BEL,TIME12,ADMRCOPD,M,60-64Y,NUM,1117
BEL,TIME12,ADMRCOPD,M,65-69Y,NUM,1352
BEL,TIME12,ADMRCOPD,M,70-74Y,NUM,1362
BEL,TIME12,ADMRCOPD,M,75-79Y,NUM,1447
BEL,TIME12,ADMRCOPD,M,80-84Y,NUM,1271
BEL,TIME12,ADMRCOPD,M,85Y_OVER,NUM,873
BEL,TIME12,ADMRCOPD,F,15-19Y,NUM,22
BEL,TIME12,ADMRCOPD,F,20-24Y,NUM,33
BEL,TIME12,ADMRCOPD,F,25-29Y,NUM,29
BEL,TIME12,ADMRCOPD,F,30-34Y,NUM,36
BEL,TIME12,ADMRCOPD,F,35-39Y,NUM,44
BEL,TIME12,ADMRCOPD,F,40-44Y,NUM,104
BEL,TIME12,ADMRCOPD,F,45-49Y,NUM,218
BEL,TIME12,ADMRCOPD,F,50-54Y,NUM,420
BEL,TIME12,ADMRCOPD,F,55-59Y,NUM,651
BEL,TIME12,ADMRCOPD,F,60-64Y,NUM,878
BEL,TIME12,ADMRCOPD,F,65-69Y,NUM,852
BEL,TIME12,ADMRCOPD,F,70-74Y,NUM,851
BEL,TIME12,ADMRCOPD,F,75-79Y,NUM,909
BEL,TIME12,ADMRCOPD,F,80-84Y,NUM,832
BEL,TIME12,ADMRCOPD,F,85Y_OVER,NUM,732
BEL,TIME13,ADMRCOPD,M,15-19Y,NUM,18
BEL,TIME13,ADMRCOPD,M,20-24Y,NUM,29
BEL,TIME13,ADMRCOPD,M,25-29Y,NUM,32
BEL,TIME13,ADMRCOPD,M,30-34Y,NUM,43
BEL,TIME13,ADMRCOPD,M,35-39Y,NUM,36
BEL,TIME13,ADMRCOPD,M,40-44Y,NUM,108
BEL,TIME13,ADMRCOPD,M,45-49Y,NUM,234
BEL,TIME13,ADMRCOPD,M,50-54Y,NUM,442
BEL,TIME13,ADMRCOPD,M,55-59Y,NUM,744
BEL,TIME13,ADMRCOPD,M,60-64Y,NUM,1027
BEL,TIME13,ADMRCOPD,M,65-69Y,NUM,1364
BEL,TIME13,ADMRCOPD,M,70-74Y,NUM,1262
BEL,TIME13,ADMRCOPD,M,75-79Y,NUM,1468
BEL,TIME13,ADMRCOPD,M,80-84Y,NUM,1219
BEL,TIME13,ADMRCOPD,M,85Y_OVER,NUM,876
BEL,TIME13,ADMRCOPD,F,15-19Y,NUM,23
BEL,TIME13,ADMRCOPD,F,20-24Y,NUM,33
BEL,TIME13,ADMRCOPD,F,25-29Y,NUM,31
BEL,TIME13,ADMRCOPD,F,30-34Y,NUM,46
BEL,TIME13,ADMRCOPD,F,35-39Y,NUM,62
BEL,TIME13,ADMRCOPD,F,40-44Y,NUM,81
BEL,TIME13,ADMRCOPD,F,45-49Y,NUM,238
BEL,TIME13,ADMRCOPD,F,50-54Y,NUM,381
BEL,TIME13,ADMRCOPD,F,55-59Y,NUM,762
BEL,TIME13,ADMRCOPD,F,60-64Y,NUM,917
BEL,TIME13,ADMRCOPD,F,65-69Y,NUM,912
BEL,TIME13,ADMRCOPD,F,70-74Y,NUM,751
BEL,TIME13,ADMRCOPD,F,75-79Y,NUM,809
BEL,TIME13,ADMRCOPD,F,80-84Y,NUM,784
BEL,TIME13,ADMRCOPD,F,85Y_OVER,NUM,634
BEL,TIME14,ADMRCOPD,M,15-19Y,NUM,23
BEL,TIME14,ADMRCOPD,M,20-24Y,NUM,22
BEL,TIME14,ADMRCOPD,M,25-29Y,NUM,23
BEL,TIME14,ADMRCOPD,M,30-34Y,NUM,28
BEL,TIME14,ADMRCOPD,M,35-39Y,NUM,56
BEL,TIME14,ADMRCOPD,M,40-44Y,NUM,109
BEL,TIME14,ADMRCOPD,M,45-49Y,NUM,204
BEL,TIME14,ADMRCOPD,M,50-54Y,NUM,422
BEL,TIME14,ADMRCOPD,M,55-59Y,NUM,736
BEL,TIME14,ADMRCOPD,M,60-64Y,NUM,999
BEL,TIME14,ADMRCOPD,M,65-69Y,NUM,1328
BEL,TIME14,ADMRCOPD,M,70-74Y,NUM,1202
BEL,TIME14,ADMRCOPD,M,75-79Y,NUM,1337
BEL,TIME14,ADMRCOPD,M,80-84Y,NUM,1185
BEL,TIME14,ADMRCOPD,M,85Y_OVER,NUM,821
BEL,TIME14,ADMRCOPD,F,15-19Y,NUM,37
BEL,TIME14,ADMRCOPD,F,20-24Y,NUM,29
BEL,TIME14,ADMRCOPD,F,25-29Y,NUM,41
BEL,TIME14,ADMRCOPD,F,30-34Y,NUM,39
BEL,TIME14,ADMRCOPD,F,35-39Y,NUM,23
BEL,TIME14,ADMRCOPD,F,40-44Y,NUM,90
BEL,TIME14,ADMRCOPD,F,45-49Y,NUM,207
BEL,TIME14,ADMRCOPD,F,50-54Y,NUM,421
BEL,TIME14,ADMRCOPD,F,55-59Y,NUM,688
BEL,TIME14,ADMRCOPD,F,60-64Y,NUM,911
BEL,TIME14,ADMRCOPD,F,65-69Y,NUM,883
BEL,TIME14,ADMRCOPD,F,70-74Y,NUM,796
BEL,TIME14,ADMRCOPD,F,75-79Y,NUM,780
BEL,TIME14,ADMRCOPD,F,80-84Y,NUM,727
BEL,TIME14,ADMRCOPD,F,85Y_OVER,NUM,660
BEL,TIME16,ADMRCOPD,M,15-19Y,NUM,21
BEL,TIME16,ADMRCOPD,M,20-24Y,NUM,37
BEL,TIME16,ADMRCOPD,M,25-29Y,NUM,31
BEL,TIME16,ADMRCOPD,M,30-34Y,NUM,69
BEL,TIME16,ADMRCOPD,M,35-39Y,NUM,96
BEL,TIME16,ADMRCOPD,M,40-44Y,NUM,139
BEL,TIME16,ADMRCOPD,M,45-49Y,NUM,367
BEL,TIME16,ADMRCOPD,M,50-54Y,NUM,677
BEL,TIME16,ADMRCOPD,M,55-59Y,NUM,1297
BEL,TIME16,ADMRCOPD,M,60-64Y,NUM,1813
BEL,TIME16,ADMRCOPD,M,65-69Y,NUM,2477
BEL,TIME16,ADMRCOPD,M,70-74Y,NUM,2593
BEL,TIME16,ADMRCOPD,M,75-79Y,NUM,2561
BEL,TIME16,ADMRCOPD,M,80-84Y,NUM,2216
BEL,TIME16,ADMRCOPD,M,85Y_OVER,NUM,1941
BEL,TIME16,ADMRCOPD,F,15-19Y,NUM,26
BEL,TIME16,ADMRCOPD,F,20-24Y,NUM,37
BEL,TIME16,ADMRCOPD,F,25-29Y,NUM,48
BEL,TIME16,ADMRCOPD,F,30-34Y,NUM,62
BEL,TIME16,ADMRCOPD,F,35-39Y,NUM,60
BEL,TIME16,ADMRCOPD,F,40-44Y,NUM,129
BEL,TIME16,ADMRCOPD,F,45-49Y,NUM,273
BEL,TIME16,ADMRCOPD,F,50-54Y,NUM,722
BEL,TIME16,ADMRCOPD,F,55-59Y,NUM,1154
BEL,TIME16,ADMRCOPD,F,60-64Y,NUM,1632
BEL,TIME16,ADMRCOPD,F,65-69Y,NUM,1810
BEL,TIME16,ADMRCOPD,F,70-74Y,NUM,1710
BEL,TIME16,ADMRCOPD,F,75-79Y,NUM,1442
BEL,TIME16,ADMRCOPD,F,80-84Y,NUM,1228
BEL,TIME16,ADMRCOPD,F,85Y_OVER,NUM,1332
BEL,TIME17,ADMRCOPD,M,15-19Y,NUM,28
BEL,TIME17,ADMRCOPD,M,20-24Y,NUM,56
BEL,TIME17,ADMRCOPD,M,25-29Y,NUM,47
BEL,TIME17,ADMRCOPD,M,30-34Y,NUM,42
BEL,TIME17,ADMRCOPD,M,35-39Y,NUM,76
BEL,TIME17,ADMRCOPD,M,40-44Y,NUM,119
BEL,TIME17,ADMRCOPD,M,45-49Y,NUM,305
BEL,TIME17,ADMRCOPD,M,50-54Y,NUM,598
BEL,TIME17,ADMRCOPD,M,55-59Y,NUM,1142
BEL,TIME17,ADMRCOPD,M,60-64Y,NUM,1959
BEL,TIME17,ADMRCOPD,M,65-69Y,NUM,2561
BEL,TIME17,ADMRCOPD,M,70-74Y,NUM,2727
BEL,TIME17,ADMRCOPD,M,75-79Y,NUM,2707
BEL,TIME17,ADMRCOPD,M,80-84Y,NUM,2497
BEL,TIME17,ADMRCOPD,M,85Y_OVER,NUM,2074
BEL,TIME17,ADMRCOPD,F,15-19Y,NUM,21
BEL,TIME17,ADMRCOPD,F,20-24Y,NUM,31
BEL,TIME17,ADMRCOPD,F,25-29Y,NUM,43
BEL,TIME17,ADMRCOPD,F,30-34Y,NUM,56
BEL,TIME17,ADMRCOPD,F,35-39Y,NUM,66
BEL,TIME17,ADMRCOPD,F,40-44Y,NUM,131
BEL,TIME17,ADMRCOPD,F,45-49Y,NUM,279
BEL,TIME17,ADMRCOPD,F,50-54Y,NUM,612
BEL,TIME17,ADMRCOPD,F,55-59Y,NUM,1154
BEL,TIME17,ADMRCOPD,F,60-64Y,NUM,1761
BEL,TIME17,ADMRCOPD,F,65-69Y,NUM,2028
BEL,TIME17,ADMRCOPD,F,70-74Y,NUM,1907
BEL,TIME17,ADMRCOPD,F,75-79Y,NUM,1530
BEL,TIME17,ADMRCOPD,F,80-84Y,NUM,1380
BEL,TIME17,ADMRCOPD,F,85Y_OVER,NUM,1484
BEL,TIME18,ADMRCOPD,M,15-19Y,NUM,32
BEL,TIME18,ADMRCOPD,M,20-24Y,NUM,51
BEL,TIME18,ADMRCOPD,M,25-29Y,NUM,44
BEL,TIME18,ADMRCOPD,M,30-34Y,NUM,47
BEL,TIME18,ADMRCOPD,M,35-39Y,NUM,89
BEL,TIME18,ADMRCOPD,M,40-44Y,NUM,173
BEL,TIME18,ADMRCOPD,M,45-49Y,NUM,340
BEL,TIME18,ADMRCOPD,M,50-54Y,NUM,658
BEL,TIME18,ADMRCOPD,M,55-59Y,NUM,1237
BEL,TIME18,ADMRCOPD,M,60-64Y,NUM,2050
BEL,TIME18,ADMRCOPD,M,65-69Y,NUM,2547
BEL,TIME18,ADMRCOPD,M,70-74Y,NUM,3077
BEL,TIME18,ADMRCOPD,M,75-79Y,NUM,2770
BEL,TIME18,ADMRCOPD,M,80-84Y,NUM,2450
BEL,TIME18,ADMRCOPD,M,85Y_OVER,NUM,2266
BEL,TIME18,ADMRCOPD,F,15-19Y,NUM,29
BEL,TIME18,ADMRCOPD,F,20-24Y,NUM,35
BEL,TIME18,ADMRCOPD,F,25-29Y,NUM,40
BEL,TIME18,ADMRCOPD,F,30-34Y,NUM,45
BEL,TIME18,ADMRCOPD,F,35-39Y,NUM,77
BEL,TIME18,ADMRCOPD,F,40-44Y,NUM,136
BEL,TIME18,ADMRCOPD,F,45-49Y,NUM,293
BEL,TIME18,ADMRCOPD,F,50-54Y,NUM,653
BEL,TIME18,ADMRCOPD,F,55-59Y,NUM,1178
BEL,TIME18,ADMRCOPD,F,60-64Y,NUM,1946
BEL,TIME18,ADMRCOPD,F,65-69Y,NUM,2332
BEL,TIME18,ADMRCOPD,F,70-74Y,NUM,2270
BEL,TIME18,ADMRCOPD,F,75-79Y,NUM,1666
BEL,TIME18,ADMRCOPD,F,80-84Y,NUM,1421
BEL,TIME18,ADMRCOPD,F,85Y_OVER,NUM,1403
BEL,TIME19,ADMRCOPD,M,15-19Y,NUM,29
BEL,TIME19,ADMRCOPD,M,20-24Y,NUM,54
BEL,TIME19,ADMRCOPD,M,25-29Y,NUM,64
BEL,TIME19,ADMRCOPD,M,30-34Y,NUM,43
BEL,TIME19,ADMRCOPD,M,35-39Y,NUM,95
BEL,TIME19,ADMRCOPD,M,40-44Y,NUM,165
BEL,TIME19,ADMRCOPD,M,45-49Y,NUM,293
BEL,TIME19,ADMRCOPD,M,50-54Y,NUM,629
BEL,TIME19,ADMRCOPD,M,55-59Y,NUM,1170
BEL,TIME19,ADMRCOPD,M,60-64Y,NUM,2016
BEL,TIME19,ADMRCOPD,M,65-69Y,NUM,2701
BEL,TIME19,ADMRCOPD,M,70-74Y,NUM,3261
BEL,TIME19,ADMRCOPD,M,75-79Y,NUM,2714
BEL,TIME19,ADMRCOPD,M,80-84Y,NUM,2392
BEL,TIME19,ADMRCOPD,M,85Y_OVER,NUM,2320
BEL,TIME19,ADMRCOPD,F,15-19Y,NUM,27
BEL,TIME19,ADMRCOPD,F,20-24Y,NUM,44
BEL,TIME19,ADMRCOPD,F,25-29Y,NUM,34
BEL,TIME19,ADMRCOPD,F,30-34Y,NUM,53
BEL,TIME19,ADMRCOPD,F,35-39Y,NUM,71
BEL,TIME19,ADMRCOPD,F,40-44Y,NUM,139
BEL,TIME19,ADMRCOPD,F,45-49Y,NUM,280
BEL,TIME19,ADMRCOPD,F,50-54Y,NUM,608
BEL,TIME19,ADMRCOPD,F,55-59Y,NUM,1212
BEL,TIME19,ADMRCOPD,F,60-64Y,NUM,1928
BEL,TIME19,ADMRCOPD,F,65-69Y,NUM,2313
BEL,TIME19,ADMRCOPD,F,70-74Y,NUM,2315
BEL,TIME19,ADMRCOPD,F,75-79Y,NUM,1811
BEL,TIME19,ADMRCOPD,F,80-84Y,NUM,1430
BEL,TIME19,ADMRCOPD,F,85Y_OVER,NUM,1577
BEL,TIME20,ADMRCOPD,M,15-19Y,NUM,35
BEL,TIME20,ADMRCOPD,M,20-24Y,NUM,35
BEL,TIME20,ADMRCOPD,M,25-29Y,NUM,39
BEL,TIME20,ADMRCOPD,M,30-34Y,NUM,37
BEL,TIME20,ADMRCOPD,M,35-39Y,NUM,64
BEL,TIME20,ADMRCOPD,M,40-44Y,NUM,109
BEL,TIME20,ADMRCOPD,M,45-49Y,NUM,221
BEL,TIME20,ADMRCOPD,M,50-54Y,NUM,398
BEL,TIME20,ADMRCOPD,M,55-59Y,NUM,825
BEL,TIME20,ADMRCOPD,M,60-64Y,NUM,1391
BEL,TIME20,ADMRCOPD,M,65-69Y,NUM,1823
BEL,TIME20,ADMRCOPD,M,70-74Y,NUM,2145
BEL,TIME20,ADMRCOPD,M,75-79Y,NUM,1784
BEL,TIME20,ADMRCOPD,M,80-84Y,NUM,1633
BEL,TIME20,ADMRCOPD,M,85Y_OVER,NUM,1438
BEL,TIME20,ADMRCOPD,F,15-19Y,NUM,25
BEL,TIME20,ADMRCOPD,F,20-24Y,NUM,32
BEL,TIME20,ADMRCOPD,F,25-29Y,NUM,25
BEL,TIME20,ADMRCOPD,F,30-34Y,NUM,46
BEL,TIME20,ADMRCOPD,F,35-39Y,NUM,48
BEL,TIME20,ADMRCOPD,F,40-44Y,NUM,77
BEL,TIME20,ADMRCOPD,F,45-49Y,NUM,161
BEL,TIME20,ADMRCOPD,F,50-54Y,NUM,366
BEL,TIME20,ADMRCOPD,F,55-59Y,NUM,752
BEL,TIME20,ADMRCOPD,F,60-64Y,NUM,1175
BEL,TIME20,ADMRCOPD,F,65-69Y,NUM,1560
BEL,TIME20,ADMRCOPD,F,70-74Y,NUM,1512
BEL,TIME20,ADMRCOPD,F,75-79Y,NUM,1176
BEL,TIME20,ADMRCOPD,F,80-84Y,NUM,929
BEL,TIME20,ADMRCOPD,F,85Y_OVER,NUM,911
BEL,TIME21,ADMRCOPD,M,15-19Y,NUM,15
BEL,TIME21,ADMRCOPD,M,20-24Y,NUM,33
BEL,TIME21,ADMRCOPD,M,25-29Y,NUM,40
BEL,TIME21,ADMRCOPD,M,30-34Y,NUM,30
BEL,TIME21,ADMRCOPD,M,35-39Y,NUM,71
BEL,TIME21,ADMRCOPD,M,40-44Y,NUM,114
BEL,TIME21,ADMRCOPD,M,45-49Y,NUM,193
BEL,TIME21,ADMRCOPD,M,50-54Y,NUM,344
BEL,TIME21,ADMRCOPD,M,55-59Y,NUM,774
BEL,TIME21,ADMRCOPD,M,60-64Y,NUM,1268
BEL,TIME21,ADMRCOPD,M,65-69Y,NUM,1804
BEL,TIME21,ADMRCOPD,M,70-74Y,NUM,1887
BEL,TIME21,ADMRCOPD,M,75-79Y,NUM,1570
BEL,TIME21,ADMRCOPD,M,80-84Y,NUM,1353
BEL,TIME21,ADMRCOPD,M,85Y_OVER,NUM,1307
BEL,TIME21,ADMRCOPD,F,15-19Y,NUM,10
BEL,TIME21,ADMRCOPD,F,20-24Y,NUM,16
BEL,TIME21,ADMRCOPD,F,25-29Y,NUM,20
BEL,TIME21,ADMRCOPD,F,30-34Y,NUM,21
BEL,TIME21,ADMRCOPD,F,35-39Y,NUM,44
BEL,TIME21,ADMRCOPD,F,40-44Y,NUM,84
BEL,TIME21,ADMRCOPD,F,45-49Y,NUM,168
BEL,TIME21,ADMRCOPD,F,50-54Y,NUM,430
BEL,TIME21,ADMRCOPD,F,55-59Y,NUM,755
BEL,TIME21,ADMRCOPD,F,60-64Y,NUM,1227
BEL,TIME21,ADMRCOPD,F,65-69Y,NUM,1614
BEL,TIME21,ADMRCOPD,F,70-74Y,NUM,1634
BEL,TIME21,ADMRCOPD,F,75-79Y,NUM,1210
BEL,TIME21,ADMRCOPD,F,80-84Y,NUM,779
BEL,TIME21,ADMRCOPD,F,85Y_OVER,NUM,796
BEL,TIME00,ADMRCOPD,M,15-19Y,DEN,311942
BEL,TIME00,ADMRCOPD,M,20-24Y,DEN,319265
BEL,TIME00,ADMRCOPD,M,25-29Y,DEN,348056
BEL,TIME00,ADMRCOPD,M,30-34Y,DEN,383276
BEL,TIME00,ADMRCOPD,M,35-39Y,DEN,411407
BEL,TIME00,ADMRCOPD,M,40-44Y,DEN,393896
BEL,TIME00,ADMRCOPD,M,45-49Y,DEN,362561
BEL,TIME00,ADMRCOPD,M,50-54Y,DEN,343840
BEL,TIME00,ADMRCOPD,M,55-59Y,DEN,258864
BEL,TIME00,ADMRCOPD,M,60-64Y,DEN,252521
BEL,TIME00,ADMRCOPD,M,65-69Y,DEN,240201
BEL,TIME00,ADMRCOPD,M,70-74Y,DEN,200977
BEL,TIME00,ADMRCOPD,M,75-79Y,DEN,151669
BEL,TIME00,ADMRCOPD,M,80-84Y,DEN,62455
BEL,TIME00,ADMRCOPD,M,85Y_OVER,DEN,47837
BEL,TIME00,ADMRCOPD,F,15-19Y,DEN,299215
BEL,TIME00,ADMRCOPD,F,20-24Y,DEN,312933
BEL,TIME00,ADMRCOPD,F,25-29Y,DEN,340108
BEL,TIME00,ADMRCOPD,F,30-34Y,DEN,371651
BEL,TIME00,ADMRCOPD,F,35-39Y,DEN,400660
BEL,TIME00,ADMRCOPD,F,40-44Y,DEN,386488
BEL,TIME00,ADMRCOPD,F,45-49Y,DEN,355728
BEL,TIME00,ADMRCOPD,F,50-54Y,DEN,338957
BEL,TIME00,ADMRCOPD,F,55-59Y,DEN,263008
BEL,TIME00,ADMRCOPD,F,60-64Y,DEN,269526
BEL,TIME00,ADMRCOPD,F,65-69Y,DEN,275498
BEL,TIME00,ADMRCOPD,F,70-74Y,DEN,259149
BEL,TIME00,ADMRCOPD,F,75-79Y,DEN,228996
BEL,TIME00,ADMRCOPD,F,80-84Y,DEN,117924
BEL,TIME00,ADMRCOPD,F,85Y_OVER,DEN,137711
BEL,TIME01,ADMRCOPD,M,15-19Y,DEN,309290
BEL,TIME01,ADMRCOPD,M,20-24Y,DEN,322484
BEL,TIME01,ADMRCOPD,M,25-29Y,DEN,338963
BEL,TIME01,ADMRCOPD,M,30-34Y,DEN,378524
BEL,TIME01,ADMRCOPD,M,35-39Y,DEN,411048
BEL,TIME01,ADMRCOPD,M,40-44Y,DEN,398444
BEL,TIME01,ADMRCOPD,M,45-49Y,DEN,367753
BEL,TIME01,ADMRCOPD,M,50-54Y,DEN,347583
BEL,TIME01,ADMRCOPD,M,55-59Y,DEN,274449
BEL,TIME01,ADMRCOPD,M,60-64Y,DEN,246897
BEL,TIME01,ADMRCOPD,M,65-69Y,DEN,235899
BEL,TIME01,ADMRCOPD,M,70-74Y,DEN,204203
BEL,TIME01,ADMRCOPD,M,75-79Y,DEN,153256
BEL,TIME01,ADMRCOPD,M,80-84Y,DEN,71455
BEL,TIME01,ADMRCOPD,M,85Y_OVER,DEN,46965
BEL,TIME01,ADMRCOPD,F,15-19Y,DEN,296126
BEL,TIME01,ADMRCOPD,F,20-24Y,DEN,316533
BEL,TIME01,ADMRCOPD,F,25-29Y,DEN,331636
BEL,TIME01,ADMRCOPD,F,30-34Y,DEN,367977
BEL,TIME01,ADMRCOPD,F,35-39Y,DEN,399762
BEL,TIME01,ADMRCOPD,F,40-44Y,DEN,390548
BEL,TIME01,ADMRCOPD,F,45-49Y,DEN,361923
BEL,TIME01,ADMRCOPD,F,50-54Y,DEN,342981
BEL,TIME01,ADMRCOPD,F,55-59Y,DEN,277701
BEL,TIME01,ADMRCOPD,F,60-64Y,DEN,262721
BEL,TIME01,ADMRCOPD,F,65-69Y,DEN,269004
BEL,TIME01,ADMRCOPD,F,70-74Y,DEN,261070
BEL,TIME01,ADMRCOPD,F,75-79Y,DEN,229317
BEL,TIME01,ADMRCOPD,F,80-84Y,DEN,132120
BEL,TIME01,ADMRCOPD,F,85Y_OVER,DEN,134777
BEL,TIME02,ADMRCOPD,M,15-19Y,DEN,308734
BEL,TIME02,ADMRCOPD,M,20-24Y,DEN,325237
BEL,TIME02,ADMRCOPD,M,25-29Y,DEN,332955
BEL,TIME02,ADMRCOPD,M,30-34Y,DEN,375926
BEL,TIME02,ADMRCOPD,M,35-39Y,DEN,408876
BEL,TIME02,ADMRCOPD,M,40-44Y,DEN,402870
BEL,TIME02,ADMRCOPD,M,45-49Y,DEN,373368
BEL,TIME02,ADMRCOPD,M,50-54Y,DEN,347428
BEL,TIME02,ADMRCOPD,M,55-59Y,DEN,295821
BEL,TIME02,ADMRCOPD,M,60-64Y,DEN,240238
BEL,TIME02,ADMRCOPD,M,65-69Y,DEN,232722
BEL,TIME02,ADMRCOPD,M,70-74Y,DEN,207685
BEL,TIME02,ADMRCOPD,M,75-79Y,DEN,154466
BEL,TIME02,ADMRCOPD,M,80-84Y,DEN,81226
BEL,TIME02,ADMRCOPD,M,85Y_OVER,DEN,44971
BEL,TIME02,ADMRCOPD,F,15-19Y,DEN,295450
BEL,TIME02,ADMRCOPD,F,20-24Y,DEN,318838
BEL,TIME02,ADMRCOPD,F,25-29Y,DEN,325998
BEL,TIME02,ADMRCOPD,F,30-34Y,DEN,366310
BEL,TIME02,ADMRCOPD,F,35-39Y,DEN,396818
BEL,TIME02,ADMRCOPD,F,40-44Y,DEN,394814
BEL,TIME02,ADMRCOPD,F,45-49Y,DEN,368223
BEL,TIME02,ADMRCOPD,F,50-54Y,DEN,343171
BEL,TIME02,ADMRCOPD,F,55-59Y,DEN,298245
