REF_AREA,TIME_PERIOD,MEASURE,SEX,AGE,UNIT,OBS_VALUE
GBR,2015,ICCHFDSR,F,Y65T74,NUM,802
GBR,2015,ICCHFDSR,F,Y75T84,NUM,1971
GBR,2015,ICCHFDSR,F,Y_GE85,NUM,2243
GBR,2016,ICCHFDSR,M,Y45T54,NUM,253
GBR,2016,ICCHFDSR,M,Y55T64,NUM,671
GBR,2016,ICCHFDSR,M,Y65T74,NUM,1501
GBR,2016,ICCHFDSR,M,Y75T84,NUM,2446
GBR,2016,ICCHFDSR,M,Y_GE85,NUM,1659
GBR,2016,ICCHFDSR,F,Y45T54,NUM,108
GBR,2016,ICCHFDSR,F,Y55T64,NUM,306
GBR,2016,ICCHFDSR,F,Y65T74,NUM,804
GBR,2016,ICCHFDSR,F,Y75T84,NUM,2053
GBR,2016,ICCHFDSR,F,Y_GE85,NUM,2302
GBR,2017,ICCHFDSR,M,Y45T54,NUM,277
GBR,2017,ICCHFDSR,M,Y55T64,NUM,702
GBR,2017,ICCHFDSR,M,Y65T74,NUM,1611
GBR,2017,ICCHFDSR,M,Y75T84,NUM,2625
GBR,2017,ICCHFDSR,M,Y_GE85,NUM,1846
GBR,2017,ICCHFDSR,F,Y45T54,NUM,135
GBR,2017,ICCHFDSR,F,Y55T64,NUM,328
GBR,2017,ICCHFDSR,F,Y65T74,NUM,866
GBR,2017,ICCHFDSR,F,Y75T84,NUM,2173
GBR,2017,ICCHFDSR,F,Y_GE85,NUM,2364
GBR,2018,ICCHFDSR,M,Y45T54,NUM,320
GBR,2018,ICCHFDSR,M,Y55T64,NUM,784
GBR,2018,ICCHFDSR,M,Y65T74,NUM,1587
GBR,2018,ICCHFDSR,M,Y75T84,NUM,2748
GBR,2018,ICCHFDSR,M,Y_GE85,NUM,1945
GBR,2018,ICCHFDSR,F,Y45T54,NUM,131
GBR,2018,ICCHFDSR,F,Y55T64,NUM,348
GBR,2018,ICCHFDSR,F,Y65T74,NUM,940
GBR,2018,ICCHFDSR,F,Y75T84,NUM,2241
GBR,2018,ICCHFDSR,F,Y_GE85,NUM,2551
GBR,2019,ICCHFDSR,M,Y45T54,NUM,279
GBR,2019,ICCHFDSR,M,Y55T64,NUM,808
GBR,2019,ICCHFDSR,M,Y65T74,NUM,1724
GBR,2019,ICCHFDSR,M,Y75T84,NUM,2883
GBR,2019,ICCHFDSR,M,Y_GE85,NUM,2252
GBR,2019,ICCHFDSR,F,Y45T54,NUM,136
GBR,2019,ICCHFDSR,F,Y55T64,NUM,375
GBR,2019,ICCHFDSR,F,Y65T74,NUM,990
GBR,2019,ICCHFDSR,F,Y75T84,NUM,2471
GBR,2019,ICCHFDSR,F,Y_GE85,NUM,2882
GBR,2020,ICCHFDSR,M,Y45T54,NUM,326
GBR,2020,ICCHFDSR,M,Y55T64,NUM,733
GBR,2020,ICCHFDSR,M,Y65T74,NUM,1502
GBR,2020,ICCHFDSR,M,Y75T84,NUM,2577
GBR,2020,ICCHFDSR,M,Y_GE85,NUM,1853
GBR,2020,ICCHFDSR,F,Y45T54,NUM,150
GBR,2020,ICCHFDSR,F,Y55T64,NUM,355
GBR,2020,ICCHFDSR,F,Y65T74,NUM,905
GBR,2020,ICCHFDSR,F,Y75T84,NUM,2090
GBR,2020,ICCHFDSR,F,Y_GE85,NUM,2416
GBR,2021,ICCHFDSR,M,Y45T54,NUM,310
GBR,2021,ICCHFDSR,M,Y55T64,NUM,787
GBR,2021,ICCHFDSR,M,Y65T74,NUM,1626
GBR,2021,ICCHFDSR,M,Y75T84,NUM,2685
GBR,2021,ICCHFDSR,M,Y_GE85,NUM,2162
GBR,2021,ICCHFDSR,F,Y45T54,NUM,127
GBR,2021,ICCHFDSR,F,Y55T64,NUM,390
GBR,2021,ICCHFDSR,F,Y65T74,NUM,961
GBR,2021,ICCHFDSR,F,Y75T84,NUM,2220
GBR,2021,ICCHFDSR,F,Y_GE85,NUM,2887
GBR,2022,ICCHFDSR,M,Y45T54,NUM,253
GBR,2022,ICCHFDSR,M,Y55T64,NUM,656
GBR,2022,ICCHFDSR,M,Y65T74,NUM,1213
GBR,2022,ICCHFDSR,M,Y75T84,NUM,2129
GBR,2022,ICCHFDSR,M,Y_GE85,NUM,1706
GBR,2022,ICCHFDSR,F,Y45T54,NUM,116
GBR,2022,ICCHFDSR,F,Y55T64,NUM,280
GBR,2022,ICCHFDSR,F,Y65T74,NUM,754
GBR,2022,ICCHFDSR,F,Y75T84,NUM,1784
GBR,2022,ICCHFDSR,F,Y_GE85,NUM,2140
GBR,2014,ICCHFDSR,M,Y45T54,DEN,1068
GBR,2014,ICCHFDSR,M,Y55T64,DEN,2600
GBR,2014,ICCHFDSR,M,Y65T74,DEN,5958
GBR,2014,ICCHFDSR,M,Y75T84,DEN,9702
GBR,2014,ICCHFDSR,M,Y_GE85,DEN,6825
GBR,2014,ICCHFDSR,F,Y45T54,DEN,543
GBR,2014,ICCHFDSR,F,Y55T64,DEN,1307
GBR,2014,ICCHFDSR,F,Y65T74,DEN,3744
GBR,2014,ICCHFDSR,F,Y75T84,DEN,8804
GBR,2014,ICCHFDSR,F,Y_GE85,DEN,10223
GBR,2015,ICCHFDSR,M,Y45T54,DEN,1185
GBR,2015,ICCHFDSR,M,Y55T64,DEN,2910
GBR,2015,ICCHFDSR,M,Y65T74,DEN,6186
GBR,2015,ICCHFDSR,M,Y75T84,DEN,10383
GBR,2015,ICCHFDSR,M,Y_GE85,DEN,7516
GBR,2015,ICCHFDSR,F,Y45T54,DEN,613
GBR,2015,ICCHFDSR,F,Y55T64,DEN,1535
GBR,2015,ICCHFDSR,F,Y65T74,DEN,3995
GBR,2015,ICCHFDSR,F,Y75T84,DEN,9548
GBR,2015,ICCHFDSR,F,Y_GE85,DEN,11081
GBR,2016,ICCHFDSR,M,Y45T54,DEN,1246
GBR,2016,ICCHFDSR,M,Y55T64,DEN,3009
GBR,2016,ICCHFDSR,M,Y65T74,DEN,6698
GBR,2016,ICCHFDSR,M,Y75T84,DEN,10642
GBR,2016,ICCHFDSR,M,Y_GE85,DEN,7848
GBR,2016,ICCHFDSR,F,Y45T54,DEN,609
GBR,2016,ICCHFDSR,F,Y55T64,DEN,1549
GBR,2016,ICCHFDSR,F,Y65T74,DEN,4138
GBR,2016,ICCHFDSR,F,Y75T84,DEN,9644
GBR,2016,ICCHFDSR,F,Y_GE85,DEN,11361
GBR,2017,ICCHFDSR,M,Y45T54,DEN,1307
GBR,2017,ICCHFDSR,M,Y55T64,DEN,3187
GBR,2017,ICCHFDSR,M,Y65T74,DEN,6791
GBR,2017,ICCHFDSR,M,Y75T84,DEN,11169
GBR,2017,ICCHFDSR,M,Y_GE85,DEN,8562
GBR,2017,ICCHFDSR,F,Y45T54,DEN,637
GBR,2017,ICCHFDSR,F,Y55T64,DEN,1616
GBR,2017,ICCHFDSR,F,Y65T74,DEN,4285
GBR,2017,ICCHFDSR,F,Y75T84,DEN,9710
GBR,2017,ICCHFDSR,F,Y_GE85,DEN,11666
GBR,2018,ICCHFDSR,M,Y45T54,DEN,1407
GBR,2018,ICCHFDSR,M,Y55T64,DEN,3370
GBR,2018,ICCHFDSR,M,Y65T74,DEN,6968
GBR,2018,ICCHFDSR,M,Y75T84,DEN,11422
GBR,2018,ICCHFDSR,M,Y_GE85,DEN,8679
GBR,2018,ICCHFDSR,F,Y45T54,DEN,713
GBR,2018,ICCHFDSR,F,Y55T64,DEN,1715
GBR,2018,ICCHFDSR,F,Y65T74,DEN,4511
GBR,2018,ICCHFDSR,F,Y75T84,DEN,10071
GBR,2018,ICCHFDSR,F,Y_GE85,DEN,12062
GBR,2019,ICCHFDSR,M,Y45T54,DEN,1447
GBR,2019,ICCHFDSR,M,Y55T64,DEN,3594
GBR,2019,ICCHFDSR,M,Y65T74,DEN,7679
GBR,2019,ICCHFDSR,M,Y75T84,DEN,12585
GBR,2019,ICCHFDSR,M,Y_GE85,DEN,9801
GBR,2019,ICCHFDSR,F,Y45T54,DEN,765
GBR,2019,ICCHFDSR,F,Y55T64,DEN,1963
GBR,2019,ICCHFDSR,F,Y65T74,DEN,4868
GBR,2019,ICCHFDSR,F,Y75T84,DEN,11185
GBR,2019,ICCHFDSR,F,Y_GE85,DEN,13609
GBR,2020,ICCHFDSR,M,Y45T54,DEN,1503
GBR,2020,ICCHFDSR,M,Y55T64,DEN,3471
GBR,2020,ICCHFDSR,M,Y65T74,DEN,6803
GBR,2020,ICCHFDSR,M,Y75T84,DEN,11214
GBR,2020,ICCHFDSR,M,Y_GE85,DEN,8765
GBR,2020,ICCHFDSR,F,Y45T54,DEN,730
GBR,2020,ICCHFDSR,F,Y55T64,DEN,1823
GBR,2020,ICCHFDSR,F,Y65T74,DEN,4378
GBR,2020,ICCHFDSR,F,Y75T84,DEN,9827
GBR,2020,ICCHFDSR,F,Y_GE85,DEN,11878
GBR,2021,ICCHFDSR,M,Y45T54,DEN,1542
GBR,2021,ICCHFDSR,M,Y55T64,DEN,3636
GBR,2021,ICCHFDSR,M,Y65T74,DEN,7171
GBR,2021,ICCHFDSR,M,Y75T84,DEN,11741
GBR,2021,ICCHFDSR,M,Y_GE85,DEN,9631
GBR,2021,ICCHFDSR,F,Y45T54,DEN,734
GBR,2021,ICCHFDSR,F,Y55T64,DEN,1951
GBR,2021,ICCHFDSR,F,Y65T74,DEN,4678
GBR,2021,ICCHFDSR,F,Y75T84,DEN,10397
GBR,2021,ICCHFDSR,F,Y_GE85,DEN,13091
GBR,2022,ICCHFDSR,M,Y45T54,DEN,1536
GBR,2022,ICCHFDSR,M,Y55T64,DEN,3756
GBR,2022,ICCHFDSR,M,Y65T74,DEN,6987
GBR,2022,ICCHFDSR,M,Y75T84,DEN,11896
GBR,2022,ICCHFDSR,M,Y_GE85,DEN,9753
GBR,2022,ICCHFDSR,F,Y45T54,DEN,787
GBR,2022,ICCHFDSR,F,Y55T64,DEN,1925
GBR,2022,ICCHFDSR,F,Y65T74,DEN,4619
GBR,2022,ICCHFDSR,F,Y75T84,DEN,10289
GBR,2022,ICCHFDSR,F,Y_GE85,DEN,12654
GBR,2014,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,19.94382022
GBR,2014,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,22.92307692
GBR,2014,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,22.35649547
GBR,2014,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,22.37682952
GBR,2014,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,22.15384615
GBR,2014,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,20.44198895
GBR,2014,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,18.66870696
GBR,2014,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,19.09722222
GBR,2014,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,21.71740118
GBR,2014,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,19.73980241
GBR,2014,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,20.11173184
GBR,2014,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,21.49987202
GBR,2014,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,21.09874253
GBR,2014,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,22.06311467
GBR,2014,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,20.7062412
GBR,2015,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,21.1814346
GBR,2015,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,23.29896907
GBR,2015,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,22.59941804
GBR,2015,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,23.30732929
GBR,2015,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,22.20596062
GBR,2015,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,16.96574225
GBR,2015,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,20.71661238
GBR,2015,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,20.07509387
GBR,2015,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,20.64306661
GBR,2015,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,20.24185543
GBR,2015,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,19.74416018
GBR,2015,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,22.4071991
GBR,2015,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,21.60887928
GBR,2015,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,22.03100697
GBR,2015,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,21.03565091
GBR,2016,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,20.30497592
GBR,2016,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,22.29976736
GBR,2016,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,22.40967453
GBR,2016,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,22.98440143
GBR,2016,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,21.13914373
GBR,2016,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,17.73399015
GBR,2016,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,19.75468044
GBR,2016,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,19.42967617
GBR,2016,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,21.28784737
GBR,2016,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,20.26230085
GBR,2016,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,19.46091644
GBR,2016,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,21.43483984
GBR,2016,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,21.27168697
GBR,2016,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,22.17785665
GBR,2016,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,20.62054245
GBR,2017,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,21.19357307
GBR,2017,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,22.02698463
GBR,2017,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,23.72257399
GBR,2017,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,23.50255171
GBR,2017,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,21.56038309
GBR,2017,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,21.19309262
GBR,2017,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,20.2970297
GBR,2017,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,20.21003501
GBR,2017,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,22.37899073
GBR,2017,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,20.26401509
GBR,2017,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,21.19341564
GBR,2017,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,21.44493025
GBR,2017,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,22.36366919
GBR,2017,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,22.98002778
GBR,2017,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,20.81273482
GBR,2018,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,22.74342573
GBR,2018,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,23.26409496
GBR,2018,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,22.77554535
GBR,2018,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,24.05883383
GBR,2018,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,22.41041595
GBR,2018,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,18.37307153
GBR,2018,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,20.29154519
GBR,2018,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,20.83795167
GBR,2018,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,22.25201072
GBR,2018,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,21.14906317
GBR,2018,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,21.27358491
GBR,2018,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,22.26155359
GBR,2018,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,22.01411273
GBR,2018,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,23.21220863
GBR,2018,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,21.6768719
GBR,2019,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,19.2812716
GBR,2019,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,22.4819143
GBR,2019,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,22.45083995
GBR,2019,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,22.90822408
GBR,2019,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,22.97724722
GBR,2019,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,17.77777778
GBR,2019,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,19.10341314
GBR,2019,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,20.336894
GBR,2019,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,22.09208762
GBR,2019,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,21.17716217
GBR,2019,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,18.76130199
GBR,2019,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,21.288465
GBR,2019,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,21.63066869
GBR,2019,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,22.52419016
GBR,2019,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,21.9307988
GBR,2020,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,21.68995343
GBR,2020,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,21.11783348
GBR,2020,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,22.07849478
GBR,2020,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,22.98020332
GBR,2020,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,21.14090131
GBR,2020,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,20.54794521
GBR,2020,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,19.4733955
GBR,2020,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,20.67153952
GBR,2020,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,21.26793528
GBR,2020,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,20.3401246
GBR,2020,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,21.31661442
GBR,2020,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,20.55156781
GBR,2020,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,21.52759145
GBR,2020,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,22.18050473
GBR,2020,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,20.6801337
GBR,2021,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,20.10376135
GBR,2021,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,21.64466447
GBR,2021,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,22.67466183
GBR,2021,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,22.86858019
GBR,2021,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,22.44834389
GBR,2021,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,17.30245232
GBR,2021,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,19.98974885
GBR,2021,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,20.54296708
GBR,2021,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,21.35231317
GBR,2021,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,22.05331907
GBR,2021,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,19.20035149
GBR,2021,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,21.06676213
GBR,2021,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,21.83306608
GBR,2021,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,22.15647303
GBR,2021,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,22.22075522
GBR,2022,ICCHFDSR,M,Y45T54,CRUDE_RATE_MPOP,16.47135417
GBR,2022,ICCHFDSR,M,Y55T64,CRUDE_RATE_MPOP,17.46538871
GBR,2022,ICCHFDSR,M,Y65T74,CRUDE_RATE_MPOP,17.36081294
GBR,2022,ICCHFDSR,M,Y75T84,CRUDE_RATE_MPOP,17.89677202
GBR,2022,ICCHFDSR,M,Y_GE85,CRUDE_RATE_MPOP,17.49205373
GBR,2022,ICCHFDSR,F,Y45T54,CRUDE_RATE_MPOP,14.73951715
GBR,2022,ICCHFDSR,F,Y55T64,CRUDE_RATE_MPOP,14.54545455
GBR,2022,ICCHFDSR,F,Y65T74,CRUDE_RATE_MPOP,16.32387963
GBR,2022,ICCHFDSR,F,Y75T84,CRUDE_RATE_MPOP,17.33890563
GBR,2022,ICCHFDSR,F,Y_GE85,CRUDE_RATE_MPOP,16.91164849
GBR,2022,ICCHFDSR,T,Y45T54,CRUDE_RATE_MPOP,15.88463194
GBR,2022,ICCHFDSR,T,Y55T64,CRUDE_RATE_MPOP,16.47597254
GBR,2022,ICCHFDSR,T,Y65T74,CRUDE_RATE_MPOP,16.94813028
GBR,2022,ICCHFDSR,T,Y75T84,CRUDE_RATE_MPOP,17.63804372
GBR,2022,ICCHFDSR,T,Y_GE85,CRUDE_RATE_MPOP,17.16427902
GBR,2014,ICCHFDSR,M,Y45T54,STAND_SE,1.22268893
GBR,2014,ICCHFDSR,M,Y55T64,STAND_SE,0.824350615
GBR,2014,ICCHFDSR,M,Y65T74,STAND_SE,0.539764327
GBR,2014,ICCHFDSR,M,Y75T84,STAND_SE,0.423120756
GBR,2014,ICCHFDSR,M,Y_GE85,STAND_SE,0.502680247
GBR,2014,ICCHFDSR,F,Y45T54,STAND_SE,1.730627572
GBR,2014,ICCHFDSR,F,Y55T64,STAND_SE,1.07782478
GBR,2014,ICCHFDSR,F,Y65T74,STAND_SE,0.642390186
GBR,2014,ICCHFDSR,F,Y75T84,STAND_SE,0.439436905
GBR,2014,ICCHFDSR,F,Y_GE85,STAND_SE,0.393670011
GBR,2014,ICCHFDSR,T,Y45T54,STAND_SE,0.998661869
GBR,2014,ICCHFDSR,T,Y55T64,STAND_SE,0.65725124
GBR,2014,ICCHFDSR,T,Y65T74,STAND_SE,0.414228154
GBR,2014,ICCHFDSR,T,Y75T84,STAND_SE,0.304823647
GBR,2014,ICCHFDSR,T,Y_GE85,STAND_SE,0.310336901
GBR,2015,ICCHFDSR,M,Y45T54,STAND_SE,1.186950953
GBR,2015,ICCHFDSR,M,Y55T64,STAND_SE,0.783650579
GBR,2015,ICCHFDSR,M,Y65T74,STAND_SE,0.531760144
GBR,2015,ICCHFDSR,M,Y75T84,STAND_SE,0.414917507
GBR,2015,ICCHFDSR,M,Y_GE85,STAND_SE,0.479418245
GBR,2015,ICCHFDSR,F,Y45T54,STAND_SE,1.515949901
GBR,2015,ICCHFDSR,F,Y55T64,STAND_SE,1.034418501
GBR,2015,ICCHFDSR,F,Y65T74,STAND_SE,0.633740508
GBR,2015,ICCHFDSR,F,Y75T84,STAND_SE,0.414212633
GBR,2015,ICCHFDSR,F,Y_GE85,STAND_SE,0.381700917
GBR,2015,ICCHFDSR,T,Y45T54,STAND_SE,0.9387778
GBR,2015,ICCHFDSR,T,Y55T64,STAND_SE,0.625415468
GBR,2015,ICCHFDSR,T,Y65T74,STAND_SE,0.407900596
GBR,2015,ICCHFDSR,T,Y75T84,STAND_SE,0.293571297
GBR,2015,ICCHFDSR,T,Y_GE85,STAND_SE,0.298862938
GBR,2016,ICCHFDSR,M,Y45T54,STAND_SE,1.139614119
GBR,2016,ICCHFDSR,M,Y55T64,STAND_SE,0.758840029
GBR,2016,ICCHFDSR,M,Y65T74,STAND_SE,0.509505633
GBR,2016,ICCHFDSR,M,Y75T84,STAND_SE,0.407844227
GBR,2016,ICCHFDSR,M,Y_GE85,STAND_SE,0.460887514
GBR,2016,ICCHFDSR,F,Y45T54,STAND_SE,1.547764216
GBR,2016,ICCHFDSR,F,Y55T64,STAND_SE,1.011624062
GBR,2016,ICCHFDSR,F,Y65T74,STAND_SE,0.615070776
GBR,2016,ICCHFDSR,F,Y75T84,STAND_SE,0.416829232
GBR,2016,ICCHFDSR,F,Y_GE85,STAND_SE,0.377109914
GBR,2016,ICCHFDSR,T,Y45T54,STAND_SE,0.919206377
GBR,2016,ICCHFDSR,T,Y55T64,STAND_SE,0.607838159
GBR,2016,ICCHFDSR,T,Y65T74,STAND_SE,0.393126157
GBR,2016,ICCHFDSR,T,Y75T84,STAND_SE,0.291684378
GBR,2016,ICCHFDSR,T,Y_GE85,STAND_SE,0.291911852
GBR,2017,ICCHFDSR,M,Y45T54,STAND_SE,1.130433751
GBR,2017,ICCHFDSR,M,Y55T64,STAND_SE,0.734105803
GBR,2017,ICCHFDSR,M,Y65T74,STAND_SE,0.516192933
GBR,2017,ICCHFDSR,M,Y75T84,STAND_SE,0.401211929
GBR,2017,ICCHFDSR,M,Y_GE85,STAND_SE,0.444435106
GBR,2017,ICCHFDSR,F,Y45T54,STAND_SE,1.619233925
GBR,2017,ICCHFDSR,F,Y55T64,STAND_SE,1.000536229
GBR,2017,ICCHFDSR,F,Y65T74,STAND_SE,0.613454359
GBR,2017,ICCHFDSR,F,Y75T84,STAND_SE,0.422960953
GBR,2017,ICCHFDSR,F,Y_GE85,STAND_SE,0.372159359
GBR,2017,ICCHFDSR,T,Y45T54,STAND_SE,0.926901532
GBR,2017,ICCHFDSR,T,Y55T64,STAND_SE,0.592233725
GBR,2017,ICCHFDSR,T,Y65T74,STAND_SE,0.395924664
GBR,2017,ICCHFDSR,T,Y75T84,STAND_SE,0.291153561
GBR,2017,ICCHFDSR,T,Y_GE85,STAND_SE,0.285440619
GBR,2018,ICCHFDSR,M,Y45T54,STAND_SE,1.117502787
GBR,2018,ICCHFDSR,M,Y55T64,STAND_SE,0.72782579
GBR,2018,ICCHFDSR,M,Y65T74,STAND_SE,0.502409388
GBR,2018,ICCHFDSR,M,Y75T84,STAND_SE,0.399949206
GBR,2018,ICCHFDSR,M,Y_GE85,STAND_SE,0.447601802
GBR,2018,ICCHFDSR,F,Y45T54,STAND_SE,1.450316692
GBR,2018,ICCHFDSR,F,Y55T64,STAND_SE,0.97113072
GBR,2018,ICCHFDSR,F,Y65T74,STAND_SE,0.604713426
GBR,2018,ICCHFDSR,F,Y75T84,STAND_SE,0.414469823
GBR,2018,ICCHFDSR,F,Y_GE85,STAND_SE,0.37182564
GBR,2018,ICCHFDSR,T,Y45T54,STAND_SE,0.888817604
GBR,2018,ICCHFDSR,T,Y55T64,STAND_SE,0.583378185
GBR,2018,ICCHFDSR,T,Y65T74,STAND_SE,0.386728852
GBR,2018,ICCHFDSR,T,Y75T84,STAND_SE,0.287975673
GBR,2018,ICCHFDSR,T,Y_GE85,STAND_SE,0.286106992
